image,brightness,contrast,entropy,shadow_clip,highlight_clip,dynamic_range,raw_confidence,best_confidence,improvement,best_enhancement_before_threshold,selected_method
D:\BTECH\PlantDiseaseProject\dataset\val\Tomato___Tomato_Yellow_Leaf_Curl_Virus\50a05005-813e-460b-a4ca-c3360ec1dc7c___YLCV_NREC 2918.JPG,0.3959711194038391,0.12843547761440277,0.86394864320755,0.0002288818359375,0.0,0.43137258291244507,0.9999998807907104,0.9999998807907104,0.0,none,none
D:\BTECH\PlantDiseaseProject\dataset\val\Tomato___Tomato_Yellow_Leaf_Curl_Virus\50b312da-286f-4651-afb1-bc4cd63e6afb___YLCV_GCREC 2300.JPG,0.43193674087524414,0.14778771996498108,0.8790340423583984,0.00018310546875,0.0,0.46274513006210327,1.0,1.0,0.0,none,none
D:\BTECH\PlantDiseaseProject\dataset\val\Tomato___Tomato_Yellow_Leaf_Curl_Virus\51707f7d-47d6-492f-97f0-3446061ae95f___YLCV_NREC 2314.JPG,0.49469536542892456,0.17406347393989563,0.9084368348121643,0.0023345947265625,7.62939453125e-05,0.5843137502670288,0.9999998807907104,1.0,1.1920928955078125e-07,gamma_dark,none
D:\BTECH\PlantDiseaseProject\dataset\val\Tomato___Tomato_Yellow_Leaf_Curl_Virus\51cb265d-d883-4cde-94cb-1575a87e4b83___UF.GRC_YLCV_Lab 02663.JPG,0.4936808943748474,0.14068453013896942,0.8835881948471069,0.0,0.0,0.45098039507865906,0.9999998807907104,1.0,1.1920928955078125e-07,clahe,none
D:\BTECH\PlantDiseaseProject\dataset\val\Tomato___Tomato_Yellow_Leaf_Curl_Virus\526b3cf6-007f-483a-93e7-c2722dee99a2___UF.GRC_YLCV_Lab 02124.JPG,0.44048500061035156,0.10129650682210922,0.7908503413200378,0.0,0.0,0.35294121503829956,0.9999840259552002,0.9999922513961792,8.225440979003906e-06,gamma_bright,none
D:\BTECH\PlantDiseaseProject\dataset\val\Tomato___Tomato_Yellow_Leaf_Curl_Virus\528f7ad4-282f-4efe-a3c8-6390e0bef59c___YLCV_NREC 0187.JPG,0.44101443886756897,0.14303311705589294,0.8801695108413696,4.57763671875e-05,0.0,0.4745098352432251,0.9994818568229675,0.9998037219047546,0.0003218650817871094,gamma_dark,none
D:\BTECH\PlantDiseaseProject\dataset\val\Tomato___Tomato_Yellow_Leaf_Curl_Virus\5293ad97-cde7-4911-b63c-7dc035adcdca___YLCV_GCREC 2884.JPG,0.4459923505783081,0.14631789922714233,0.8797890543937683,3.0517578125e-05,0.0,0.4745098352432251,0.9999998807907104,1.0,1.1920928955078125e-07,clahe,none
D:\BTECH\PlantDiseaseProject\dataset\val\Tomato___Tomato_Yellow_Leaf_Curl_Virus\52c3e3e7-3ad8-41ba-a90e-765f54b624f2___YLCV_GCREC 2292.JPG,0.5060328245162964,0.14792810380458832,0.8924775123596191,3.0517578125e-05,7.62939453125e-05,0.501960813999176,0.9999977350234985,0.9999977350234985,0.0,none,none
D:\BTECH\PlantDiseaseProject\dataset\val\Tomato___Tomato_Yellow_Leaf_Curl_Virus\52f1848f-1cfe-4e1c-a265-cb02a554805d___UF.GRC_YLCV_Lab 01944.JPG,0.50528883934021,0.10209206491708755,0.8319081664085388,0.0,0.0,0.3529411852359772,0.9999997615814209,1.0,2.384185791015625e-07,hist_eq,none
D:\BTECH\PlantDiseaseProject\dataset\val\Tomato___Tomato_Yellow_Leaf_Curl_Virus\5300dcbf-3417-4173-954c-65800885b9b9___YLCV_NREC 0107.JPG,0.4934048652648926,0.13483235239982605,0.8823437690734863,4.57763671875e-05,0.0,0.44705885648727417,0.998848557472229,0.9995056390762329,0.0006570816040039062,gamma_dark,none
D:\BTECH\PlantDiseaseProject\dataset\val\Tomato___Tomato_Yellow_Leaf_Curl_Virus\53898660-51c9-42de-99c0-381c38dc02e6___UF.GRC_YLCV_Lab 02778.JPG,0.49979206919670105,0.12320911139249802,0.8668962717056274,0.0,0.0,0.4117647111415863,0.9999579191207886,0.9999866485595703,2.872943878173828e-05,clahe,none
D:\BTECH\PlantDiseaseProject\dataset\val\Tomato___Tomato_Yellow_Leaf_Curl_Virus\538b6523-416b-401b-b739-5b0f88f65b41___YLCV_NREC 0279.JPG,0.4230082333087921,0.15155233442783356,0.8922296166419983,0.0013885498046875,0.0,0.4941176772117615,1.0,1.0,0.0,none,none
D:\BTECH\PlantDiseaseProject\dataset\val\Tomato___Tomato_Yellow_Leaf_Curl_Virus\539b2e90-30c8-4dd2-a506-7929841dbd01___YLCV_NREC 2081.JPG,0.5139651894569397,0.19961535930633545,0.9370490312576294,0.0011138916015625,0.0002288818359375,0.6666666865348816,1.0,1.0,0.0,none,none
D:\BTECH\PlantDiseaseProject\dataset\val\Tomato___Tomato_Yellow_Leaf_Curl_Virus\53b703ba-e5f3-4d9f-8f90-b1a7b7ad2345___UF.GRC_YLCV_Lab 02430.JPG,0.43526342511177063,0.1251792311668396,0.8600199818611145,0.0,0.0,0.3921568691730499,0.9999840259552002,0.9999935626983643,9.5367431640625e-06,clahe,none
D:\BTECH\PlantDiseaseProject\dataset\val\Tomato___Tomato_Yellow_Leaf_Curl_Virus\54447f20-dc92-409b-b831-6b2a2449adf9___UF.GRC_YLCV_Lab 03346.JPG,0.5247736573219299,0.08618617802858353,0.7334309816360474,0.0,0.0,0.250980406999588,0.9999997615814209,1.0,2.384185791015625e-07,clahe,none
D:\BTECH\PlantDiseaseProject\dataset\val\Tomato___Tomato_Yellow_Leaf_Curl_Virus\54c543f1-5d0e-4d0f-b65e-e42fec4a82b9___UF.GRC_YLCV_Lab 03112.JPG,0.4949776530265808,0.10743053257465363,0.8501211404800415,0.0,0.0,0.3450980484485626,0.9999997615814209,1.0,2.384185791015625e-07,clahe,none
D:\BTECH\PlantDiseaseProject\dataset\val\Tomato___Tomato_Yellow_Leaf_Curl_Virus\5559cc38-c1ac-47ad-b25a-2cbb8c51df78___UF.GRC_YLCV_Lab 08502.JPG,0.5006306171417236,0.10489505529403687,0.8242190480232239,0.0,0.0,0.3294117748737335,0.9999778270721436,0.9999847412109375,6.9141387939453125e-06,gamma_bright,none
D:\BTECH\PlantDiseaseProject\dataset\val\Tomato___Tomato_Yellow_Leaf_Curl_Virus\5561deba-132d-4566-9aa1-df94aad5ab75___YLCV_GCREC 2040.JPG,0.4248626232147217,0.12254153937101364,0.8612746596336365,1.52587890625e-05,0.0,0.38823533058166504,0.9999988079071045,0.9999994039535522,5.960464477539062e-07,gamma_dark,none
D:\BTECH\PlantDiseaseProject\dataset\val\Tomato___Tomato_Yellow_Leaf_Curl_Virus\55c4ae58-ef0f-4dfc-bae5-7b99f3543e45___YLCV_NREC 2565.JPG,0.4939500093460083,0.20694582164287567,0.9312947988510132,0.0034332275390625,9.1552734375e-05,0.6549019813537598,0.9999983310699463,0.9999998807907104,1.5497207641601562e-06,gamma_dark,none
D:\BTECH\PlantDiseaseProject\dataset\val\Tomato___Tomato_Yellow_Leaf_Curl_Virus\55d128be-cc38-4493-ac46-16b931b41664___UF.GRC_YLCV_Lab 02542.JPG,0.5494368076324463,0.11841650307178497,0.8565624356269836,0.0,0.0,0.35686275362968445,1.0,1.0,0.0,none,none
D:\BTECH\PlantDiseaseProject\dataset\val\Tomato___Tomato_Yellow_Leaf_Curl_Virus\566ea21e-2f9a-4232-b095-335db627b494___YLCV_GCREC 2100.JPG,0.4209517538547516,0.18201012909412384,0.9013832807540894,0.0055694580078125,0.0,0.5647059082984924,0.9999992847442627,0.9999992847442627,0.0,none,none
D:\BTECH\PlantDiseaseProject\dataset\val\Tomato___Tomato_Yellow_Leaf_Curl_Virus\567b5636-750d-425d-bad2-5a724b87da44___UF.GRC_YLCV_Lab 03364.JPG,0.5249818563461304,0.07689255475997925,0.7401674389839172,0.0,0.0,0.2705882489681244,0.9999994039535522,1.0,5.960464477539062e-07,clahe,none
D:\BTECH\PlantDiseaseProject\dataset\val\Tomato___Tomato_Yellow_Leaf_Curl_Virus\56a539d0-1a90-499c-9864-6c06ba9983a2___UF.GRC_YLCV_Lab 01484.JPG,0.5350062847137451,0.07525420933961868,0.7607536911964417,0.0,0.0,0.25882354378700256,0.9999996423721313,0.9999997615814209,1.1920928955078125e-07,gamma_bright,none
D:\BTECH\PlantDiseaseProject\dataset\val\Tomato___Tomato_Yellow_Leaf_Curl_Virus\56ba0dc9-340e-44f8-aa1a-947639c33ffb___UF.GRC_YLCV_Lab 03285.JPG,0.6026628613471985,0.09374835342168808,0.7838645577430725,0.0,0.0,0.3176470696926117,0.9999994039535522,1.0,5.960464477539062e-07,clahe,none
D:\BTECH\PlantDiseaseProject\dataset\val\Tomato___Tomato_Yellow_Leaf_Curl_Virus\5790959b-506b-42f6-b281-93479fbf07c2___UF.GRC_YLCV_Lab 09364.JPG,0.5565451979637146,0.10653708875179291,0.8465073108673096,0.0,0.0,0.3294117748737335,0.9999983310699463,0.9999997615814209,1.430511474609375e-06,hist_eq,none
D:\BTECH\PlantDiseaseProject\dataset\val\Tomato___Tomato_Yellow_Leaf_Curl_Virus\579ba9c1-f11d-46db-9280-35b7c8b99109___UF.GRC_YLCV_Lab 02649.JPG,0.5168243646621704,0.15313203632831573,0.8958220481872559,0.0,0.0,0.5098038911819458,0.9999984502792358,0.9999996423721313,1.1920928955078125e-06,clahe,none
D:\BTECH\PlantDiseaseProject\dataset\val\Tomato___Tomato_Yellow_Leaf_Curl_Virus\57b2a2ca-be23-4974-bfec-b0778ac01bb9___YLCV_GCREC 2358.JPG,0.4006705582141876,0.13989970088005066,0.8963251709938049,0.0,3.0517578125e-05,0.4705882668495178,0.9999877214431763,0.9999943971633911,6.67572021484375e-06,gamma_bright,none
D:\BTECH\PlantDiseaseProject\dataset\val\Tomato___Tomato_Yellow_Leaf_Curl_Virus\57c8c557-bbcb-4d5f-ae13-bacfef1d2c8f___UF.GRC_YLCV_Lab 01754.JPG,0.3787328600883484,0.12304598093032837,0.8370078802108765,1.52587890625e-05,0.0,0.3960784673690796,0.9999997615814209,0.9999997615814209,0.0,none,none
D:\BTECH\PlantDiseaseProject\dataset\val\Tomato___Tomato_Yellow_Leaf_Curl_Virus\580d41da-dea3-4249-bb02-ad990ec3cdc5___YLCV_NREC 2801.JPG,0.3950580060482025,0.1313825398683548,0.8786029815673828,0.0003509521484375,0.0,0.4431372880935669,0.9999998807907104,0.9999998807907104,0.0,none,none
D:\BTECH\PlantDiseaseProject\dataset\val\Tomato___Tomato_Yellow_Leaf_Curl_Virus\5858e951-c9fd-47f8-8c01-88e7d7728e4e___YLCV_GCREC 5402.JPG,0.3936649262905121,0.1569366157054901,0.8813899755477905,0.0001983642578125,0.0,0.46274513006210327,0.9999582767486572,0.9999582767486572,0.0,none,none
D:\BTECH\PlantDiseaseProject\dataset\val\Tomato___Tomato_Yellow_Leaf_Curl_Virus\592ee97a-5272-488c-a6ff-eaf840540023___UF.GRC_YLCV_Lab 03277.JPG,0.5468599796295166,0.08661116659641266,0.7915248274803162,0.0,0.0,0.29019609093666077,0.9999998807907104,1.0,1.1920928955078125e-07,clahe,none
D:\BTECH\PlantDiseaseProject\dataset\val\Tomato___Tomato_Yellow_Leaf_Curl_Virus\59375be6-ea91-4194-8dbf-9a5433690f89___UF.GRC_YLCV_Lab 02061.JPG,0.4749400019645691,0.08848355710506439,0.7803941369056702,0.0,0.0,0.3176470696926117,0.9998242259025574,0.9999988079071045,0.00017458200454711914,clahe,none
D:\BTECH\PlantDiseaseProject\dataset\val\Tomato___Tomato_Yellow_Leaf_Curl_Virus\594aa195-6f0d-4a40-9fa9-3ed0121cec94___UF.GRC_YLCV_Lab 01891.JPG,0.4233354926109314,0.12832139432430267,0.8566006422042847,0.0,0.0,0.43529415130615234,0.9999979734420776,0.9999997615814209,1.7881393432617188e-06,clahe,none
D:\BTECH\PlantDiseaseProject\dataset\val\Tomato___Tomato_Yellow_Leaf_Curl_Virus\59649a92-5837-4892-a904-9276040c59aa___YLCV_NREC 0281.JPG,0.434917151927948,0.1458776444196701,0.8796807527542114,0.0008697509765625,0.0,0.46666669845581055,1.0,1.0,0.0,none,none
D:\BTECH\PlantDiseaseProject\dataset\val\Tomato___Tomato_Yellow_Leaf_Curl_Virus\5973fb5e-f34c-4fa0-9c27-190c517b964f___YLCV_GCREC 5428.JPG,0.3576319217681885,0.17801930010318756,0.9011491537094116,0.0003662109375,0.0,0.5176470875740051,0.99933260679245,0.9996482133865356,0.00031560659408569336,gamma_bright,none
D:\BTECH\PlantDiseaseProject\dataset\val\Tomato___Tomato_Yellow_Leaf_Curl_Virus\5a1ad8fc-0125-46fd-bd87-26b2294633c3___UF.GRC_YLCV_Lab 08528.JPG,0.5872085094451904,0.06938812136650085,0.771186113357544,0.0,0.0,0.2196078598499298,0.9999955892562866,0.9999959468841553,3.5762786865234375e-07,hist_eq,none
D:\BTECH\PlantDiseaseProject\dataset\val\Tomato___Tomato_Yellow_Leaf_Curl_Virus\5a2e181b-cfa0-4fe7-ad62-f1389353a362___UF.GRC_YLCV_Lab 02418.JPG,0.470061719417572,0.11422187089920044,0.8403439521789551,0.0,0.0,0.3803921639919281,0.9999889135360718,0.9999996423721313,1.0728836059570312e-05,clahe,none
D:\BTECH\PlantDiseaseProject\dataset\val\Tomato___Tomato_Yellow_Leaf_Curl_Virus\5a7f9fa3-bb94-4ff3-a53c-c0d89d1b22a8___UF.GRC_YLCV_Lab 01529.JPG,0.5724244117736816,0.0699625164270401,0.7637965083122253,0.0,0.0,0.20784315466880798,0.9999934434890747,1.0,6.556510925292969e-06,clahe,none
D:\BTECH\PlantDiseaseProject\dataset\val\Tomato___Tomato_Yellow_Leaf_Curl_Virus\5ae9e109-38e2-48db-a926-a06bb6b13bc0___YLCV_GCREC 2535.JPG,0.4203372299671173,0.159110888838768,0.890680730342865,0.0022735595703125,0.0,0.4941176772117615,0.9999998807907104,1.0,1.1920928955078125e-07,gamma_dark,none
D:\BTECH\PlantDiseaseProject\dataset\val\Tomato___Tomato_Yellow_Leaf_Curl_Virus\5b7a04ef-85c3-441c-9e73-94c4d2b6383d___UF.GRC_YLCV_Lab 03063.JPG,0.47728419303894043,0.14210540056228638,0.8706560134887695,0.0,0.0,0.44705885648727417,0.9999994039535522,1.0,5.960464477539062e-07,clahe,none
D:\BTECH\PlantDiseaseProject\dataset\val\Tomato___Tomato_Yellow_Leaf_Curl_Virus\5bc3e99e-cdbd-45d7-bbc3-0fd74fcea115___YLCV_NREC 2031.JPG,0.5420830845832825,0.1940426528453827,0.912732720375061,0.0015716552734375,7.62939453125e-05,0.6313725709915161,0.9999964237213135,0.9999964237213135,0.0,none,none
D:\BTECH\PlantDiseaseProject\dataset\val\Tomato___Tomato_Yellow_Leaf_Curl_Virus\5be7d8e1-5dc5-43dc-bf20-3a592929693e___UF.GRC_YLCV_Lab 02571.JPG,0.5428038835525513,0.09702087938785553,0.7995514869689941,0.0,0.0,0.30980393290519714,0.9999774694442749,0.9999904632568359,1.2993812561035156e-05,gamma_dark,none
D:\BTECH\PlantDiseaseProject\dataset\val\Tomato___Tomato_Yellow_Leaf_Curl_Virus\5c08dcbd-1f2d-406e-97a9-1ef72a62cb59___UF.GRC_YLCV_Lab 01976.JPG,0.6023899912834167,0.1301427036523819,0.8121619820594788,0.0,0.0,0.4470588266849518,0.9999992847442627,0.9999998807907104,5.960464477539062e-07,clahe,none
D:\BTECH\PlantDiseaseProject\dataset\val\Tomato___Tomato_Yellow_Leaf_Curl_Virus\5c1d1466-a04e-4af3-9539-9da31467ddf7___YLCV_GCREC 2055.JPG,0.4512578248977661,0.18563972413539886,0.9143192768096924,0.00054931640625,3.0517578125e-05,0.5607843399047852,1.0,1.0,0.0,none,none
D:\BTECH\PlantDiseaseProject\dataset\val\Tomato___Tomato_Yellow_Leaf_Curl_Virus\5d40d3db-1277-4136-9276-229450f81b5b___YLCV_NREC 2588.JPG,0.46691828966140747,0.17086508870124817,0.9194313287734985,0.0037384033203125,1.52587890625e-05,0.5764706134796143,0.9999750852584839,0.9999940395355225,1.895427703857422e-05,gamma_dark,none
D:\BTECH\PlantDiseaseProject\dataset\val\Tomato___Tomato_Yellow_Leaf_Curl_Virus\5d533fe1-29f5-45f6-9648-648a7849d4b8___YLCV_NREC 2005.JPG,0.5469417572021484,0.1951843798160553,0.9156309366226196,0.0015869140625,9.1552734375e-05,0.6470588445663452,0.9997941851615906,0.9999946355819702,0.00020045042037963867,hist_eq,none
D:\BTECH\PlantDiseaseProject\dataset\val\Tomato___Tomato_Yellow_Leaf_Curl_Virus\5d552bf3-9989-4054-adbc-c9c43ecd1f95___YLCV_NREC 2772.JPG,0.43790802359580994,0.18731099367141724,0.918931245803833,0.00360107421875,0.0,0.572549045085907,0.999991774559021,0.999997615814209,5.841255187988281e-06,gamma_dark,none
D:\BTECH\PlantDiseaseProject\dataset\val\Tomato___Tomato_Yellow_Leaf_Curl_Virus\5dfaed12-8031-49bc-8e40-df3c7e33eb07___YLCV_NREC 0072.JPG,0.4588874578475952,0.16498109698295593,0.9108530282974243,0.0015411376953125,0.0,0.5254902243614197,0.9999958276748657,0.9999980926513672,2.2649765014648438e-06,gamma_dark,none
D:\BTECH\PlantDiseaseProject\dataset\val\Tomato___Tomato_Yellow_Leaf_Curl_Virus\5e4b6dcd-69ce-4aba-b8ee-fd63df524d3f___UF.GRC_YLCV_Lab 02622.JPG,0.49065348505973816,0.12026822566986084,0.8495684862136841,0.0,0.0,0.41960784792900085,0.9999879598617554,0.9999997615814209,1.1801719665527344e-05,clahe,none
D:\BTECH\PlantDiseaseProject\dataset\val\Tomato___Tomato_Yellow_Leaf_Curl_Virus\5e70b8f4-26db-4ac4-a23a-dac4fd0be93a___YLCV_GCREC 5401.JPG,0.3947601020336151,0.16049417853355408,0.8950426578521729,0.0001373291015625,0.0,0.4941176772117615,0.9999843835830688,0.999991774559021,7.3909759521484375e-06,gamma_dark,none
D:\BTECH\PlantDiseaseProject\dataset\val\Tomato___Tomato_Yellow_Leaf_Curl_Virus\5eaecce2-01dc-449a-97eb-cd30ebc20895___YLCV_NREC 2627.JPG,0.4953027367591858,0.2435215264558792,0.9468048810958862,0.00201416015625,0.0011444091796875,0.7137255072593689,0.9999986886978149,0.9999997615814209,1.0728836059570312e-06,hist_eq,none
D:\BTECH\PlantDiseaseProject\dataset\val\Tomato___Tomato_Yellow_Leaf_Curl_Virus\5eda1da1-e02d-4d28-ae3f-ab4073f81b78___YLCV_GCREC 2517.JPG,0.4014943838119507,0.140646293759346,0.888364851474762,1.52587890625e-05,0.0,0.44705885648727417,1.0,1.0,0.0,none,none
D:\BTECH\PlantDiseaseProject\dataset\val\Tomato___Tomato_Yellow_Leaf_Curl_Virus\5f4c7b5e-0f27-402e-9226-9a76d5058528___UF.GRC_YLCV_Lab 01481.JPG,0.5532026886940002,0.07755546271800995,0.7644445896148682,0.0,0.0,0.25882354378700256,0.9998972415924072,0.9999979734420776,0.00010073184967041016,hist_eq,none
D:\BTECH\PlantDiseaseProject\dataset\val\Tomato___Tomato_Yellow_Leaf_Curl_Virus\60a19659-7e7d-4163-960b-add05432aea2___UF.GRC_YLCV_Lab 02432.JPG,0.5535696744918823,0.1270255446434021,0.8710957765579224,0.0,0.0,0.41960784792900085,0.9999986886978149,1.0,1.3113021850585938e-06,clahe,none
D:\BTECH\PlantDiseaseProject\dataset\val\Tomato___Tomato_Yellow_Leaf_Curl_Virus\60d9f783-3673-48ac-b23c-d2502ea2bdcb___YLCV_GCREC 2259.JPG,0.48724526166915894,0.16821691393852234,0.8879523873329163,0.000885009765625,3.0517578125e-05,0.5529412031173706,0.9999998807907104,1.0,1.1920928955078125e-07,gamma_dark,none
D:\BTECH\PlantDiseaseProject\dataset\val\Tomato___Tomato_Yellow_Leaf_Curl_Virus\6159812d-5f51-4c3e-b3b6-cddf626893a3___UF.GRC_YLCV_Lab 02640.JPG,0.5266910791397095,0.16326473653316498,0.8995534181594849,4.57763671875e-05,0.0,0.5176470279693604,0.9999568462371826,0.9999997615814209,4.291534423828125e-05,hist_eq,none
D:\BTECH\PlantDiseaseProject\dataset\val\Tomato___Tomato_Yellow_Leaf_Curl_Virus\61acaad1-5224-4460-8aa3-8f6f6680748e___UF.GRC_YLCV_Lab 03289.JPG,0.6001905202865601,0.08830420672893524,0.7936302423477173,0.0,0.0,0.2862745225429535,0.9999998807907104,1.0,1.1920928955078125e-07,gamma_dark,none
D:\BTECH\PlantDiseaseProject\dataset\val\Tomato___Tomato_Yellow_Leaf_Curl_Virus\61b98e4a-2839-4a9e-ba70-8d8037a40610___UF.GRC_YLCV_Lab 02573.JPG,0.5564649105072021,0.10215538740158081,0.8309295177459717,0.0,0.0,0.3137255012989044,0.999997615814209,0.9999985694885254,9.5367431640625e-07,clahe,none
D:\BTECH\PlantDiseaseProject\dataset\val\Tomato___Tomato_Yellow_Leaf_Curl_Virus\61ca16d1-d69c-4540-b3ba-52bf53dfbc40___YLCV_GCREC 2921.JPG,0.41579896211624146,0.15391291677951813,0.8881363868713379,0.0002593994140625,0.0,0.4705882668495178,0.9999990463256836,0.9999997615814209,7.152557373046875e-07,gamma_dark,none
D:\BTECH\PlantDiseaseProject\dataset\val\Tomato___Tomato_Yellow_Leaf_Curl_Virus\621ffd82-fc13-487e-99ed-6009a7aced75___YLCV_NREC 2531.JPG,0.4641003906726837,0.21620644629001617,0.9462661743164062,0.00958251953125,9.1552734375e-05,0.7058823704719543,1.0,1.0,0.0,none,none
D:\BTECH\PlantDiseaseProject\dataset\val\Tomato___Tomato_Yellow_Leaf_Curl_Virus\6243f4bc-d40f-4cae-bca1-7ed1206c2d0e___UF.GRC_YLCV_Lab 02620.JPG,0.5420281887054443,0.10568323731422424,0.8409966826438904,0.0,0.0,0.364705890417099,0.9999954700469971,1.0,4.5299530029296875e-06,clahe,none
D:\BTECH\PlantDiseaseProject\dataset\val\Tomato___Tomato_Yellow_Leaf_Curl_Virus\6262e790-cfd9-4e45-bbbc-77db5c2064e7___YLCV_NREC 2328.JPG,0.48397403955459595,0.19067589938640594,0.9203896522521973,0.003997802734375,9.1552734375e-05,0.6117647290229797,1.0,1.0,0.0,none,none
D:\BTECH\PlantDiseaseProject\dataset\val\Tomato___Tomato_Yellow_Leaf_Curl_Virus\62b6281e-3bc1-4677-9b4f-3e59396641c8___YLCV_NREC 2566.JPG,0.4301885962486267,0.1769697666168213,0.9050928354263306,0.0077056884765625,0.0,0.5490196347236633,0.9999998807907104,1.0,1.1920928955078125e-07,gamma_dark,none
D:\BTECH\PlantDiseaseProject\dataset\val\Tomato___Tomato_Yellow_Leaf_Curl_Virus\63046a79-df05-4a46-b8e7-37ffad006e65___UF.GRC_YLCV_Lab 03326.JPG,0.5739537477493286,0.11255116760730743,0.8432875871658325,0.0,0.0,0.3960784375667572,1.0,1.0,0.0,none,none
D:\BTECH\PlantDiseaseProject\dataset\val\Tomato___Tomato_Yellow_Leaf_Curl_Virus\6369205c-4f3f-4db6-a527-00bb7fe15384___UF.GRC_YLCV_Lab 02060.JPG,0.4569295346736908,0.09891405701637268,0.8019627332687378,1.52587890625e-05,0.0,0.3529411852359772,0.9993246793746948,0.9999479055404663,0.0006232261657714844,hist_eq,none
D:\BTECH\PlantDiseaseProject\dataset\val\Tomato___Tomato_Yellow_Leaf_Curl_Virus\63850dfe-2c79-4728-8557-b1eb242e16f1___YLCV_GCREC 2298.JPG,0.4262790083885193,0.1454348862171173,0.8952764868736267,1.52587890625e-05,0.0,0.458823561668396,0.9999998807907104,1.0,1.1920928955078125e-07,gamma_dark,none
D:\BTECH\PlantDiseaseProject\dataset\val\Tomato___Tomato_Yellow_Leaf_Curl_Virus\6438b04f-0013-4e36-9481-0c9e54f3447f___YLCV_NREC 0278.JPG,0.4733271896839142,0.15159736573696136,0.8704210519790649,0.0003814697265625,0.0,0.4549019932746887,1.0,1.0,0.0,none,none
D:\BTECH\PlantDiseaseProject\dataset\val\Tomato___Tomato_Yellow_Leaf_Curl_Virus\647f3b78-b78a-40a6-acd4-ac15933ed875___UF.GRC_YLCV_Lab 08448.JPG,0.6046410799026489,0.1389036476612091,0.8623404502868652,0.0,0.0,0.4156862795352936,0.9999363422393799,0.9999805688858032,4.4226646423339844e-05,gamma_bright,none
D:\BTECH\PlantDiseaseProject\dataset\val\Tomato___Tomato_Yellow_Leaf_Curl_Virus\65097b22-01bb-46c7-9e68-2a530dcfb86e___YLCV_NREC 2529.JPG,0.5187286734580994,0.24439023435115814,0.9442247152328491,0.0071258544921875,7.62939453125e-05,0.7254902124404907,1.0,1.0,0.0,none,none
D:\BTECH\PlantDiseaseProject\dataset\val\Tomato___Tomato_Yellow_Leaf_Curl_Virus\65f6e3f3-61c6-4faa-8598-d7b908f69fb8___UF.GRC_YLCV_Lab 09514.JPG,0.5788354873657227,0.13340714573860168,0.8553693294525146,0.0,0.0,0.4745098054409027,1.0,1.0,0.0,none,none
D:\BTECH\PlantDiseaseProject\dataset\val\Tomato___Tomato_Yellow_Leaf_Curl_Virus\66473ce4-e4f2-45dc-aa35-a79f481ba0b3___UF.GRC_YLCV_Lab 01555.JPG,0.5725142955780029,0.15638256072998047,0.880459725856781,0.0,0.0,0.5764706134796143,0.9999988079071045,0.9999992847442627,4.76837158203125e-07,clahe,none
D:\BTECH\PlantDiseaseProject\dataset\val\Tomato___Tomato_Yellow_Leaf_Curl_Virus\66b2d54c-6e19-4162-aec4-5246a80da463___UF.GRC_YLCV_Lab 02310.JPG,0.43112894892692566,0.11472629755735397,0.8452131748199463,0.0,0.0,0.4000000059604645,0.9999998807907104,1.0,1.1920928955078125e-07,clahe,none
D:\BTECH\PlantDiseaseProject\dataset\val\Tomato___Tomato_Yellow_Leaf_Curl_Virus\66cac7fb-a88e-495f-ac2c-86bd5acb5276___YLCV_NREC 2357.JPG,0.45804542303085327,0.16652685403823853,0.9093179702758789,0.0008392333984375,0.0,0.529411792755127,0.9999998807907104,1.0,1.1920928955078125e-07,gamma_dark,none
D:\BTECH\PlantDiseaseProject\dataset\val\Tomato___Tomato_Yellow_Leaf_Curl_Virus\66e9a887-6b60-40c0-814d-6c22c69787f7___YLCV_NREC 2303.JPG,0.5015945434570312,0.20858025550842285,0.9439952373504639,0.0020904541015625,0.0001220703125,0.658823549747467,1.0,1.0,0.0,none,none
D:\BTECH\PlantDiseaseProject\dataset\val\Tomato___Tomato_Yellow_Leaf_Curl_Virus\67206390-2511-488b-82a6-7e3c01b37987___YLCV_NREC 0071.JPG,0.4938771724700928,0.15081201493740082,0.8863556981086731,0.0005950927734375,0.0,0.48235297203063965,0.9999985694885254,0.9999995231628418,9.5367431640625e-07,gamma_dark,none
D:\BTECH\PlantDiseaseProject\dataset\val\Tomato___Tomato_Yellow_Leaf_Curl_Virus\672966d2-c86a-41a4-af87-8007ac47398c___YLCV_NREC 2087.JPG,0.5301682949066162,0.18410801887512207,0.919966995716095,0.0009765625,0.000213623046875,0.6274510025978088,0.9999997615814209,0.9999998807907104,1.1920928955078125e-07,gamma_dark,none
D:\BTECH\PlantDiseaseProject\dataset\val\Tomato___Tomato_Yellow_Leaf_Curl_Virus\67d2fd78-d897-4e0c-831c-e8d373829a9f___YLCV_GCREC 2198.JPG,0.46768978238105774,0.13845300674438477,0.867383599281311,7.62939453125e-05,0.0,0.4549019932746887,0.9999991655349731,0.9999992847442627,1.1920928955078125e-07,gamma_dark,none
D:\BTECH\PlantDiseaseProject\dataset\val\Tomato___Tomato_Yellow_Leaf_Curl_Virus\685faff6-cb72-47fc-9df7-a881165fe3e7___YLCV_NREC 0069.JPG,0.45972806215286255,0.14644719660282135,0.887839674949646,0.000885009765625,0.0,0.4941176772117615,0.9996104836463928,0.9998718500137329,0.0002613663673400879,clahe,none
